link_id,from_node_id,to_node_id,dir_flag,length,lanes,capacity,free_speed,toll,link_type,allowed_uses,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,VDF_fftt,geometry
2451,827,825,1,3.05061,1,1000.0,42.07737931034483,0.0,1.0,,0.15,4.0,1,492.9461757632671,13.119813223180225,4.35,"LINESTRING (-87.92679711523913 41.58854774333666, -87.9279876652041 41.63355887446774)"
2452,827,828,1,2.93054,1,2000.0,44.06827067669173,0.0,1.0,,0.15,4.0,1,570.3199999999997,13.119813223180225,3.99,"LINESTRING (-87.92679711523913 41.58854774333666, -87.98394351355735 41.58674729809142)"
2453,827,837,1,2.86765,1,2500.0,44.807031249999994,0.0,1.0,,0.15,4.0,1,347.59000000022934,13.119813223180225,3.84,"LINESTRING (-87.92679711523913 41.58854774333666, -87.92560656527417 41.54623728007345)"
2454,828,282,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,73.88000000001921,13.119813223180225,0.0,"LINESTRING (-87.98394351355735 41.58674729809142, -87.99584901320698 41.5777450718652)"
2455,828,823,1,2.928,1,3000.0,45.75000000000001,0.0,1.0,,0.15,4.0,1,1179.9199999999837,13.119813223180225,3.8399999999999994,"LINESTRING (-87.98394351355735 41.58674729809142, -88.04108991187556 41.58674729809142)"
2456,828,826,1,3.111,1,2000.0,47.3756345177665,0.0,1.0,,0.15,4.0,1,978.4723287958623,13.119813223180225,3.94,"LINESTRING (-87.98394351355735 41.58674729809142, -87.98394351355735 41.63265865184511)"
2457,828,827,1,2.93054,1,2000.0,44.06827067669173,0.0,1.0,,0.15,4.0,1,304.8600000000297,13.119813223180225,3.99,"LINESTRING (-87.98394351355735 41.58674729809142, -87.92679711523913 41.58854774333666)"
2458,828,838,1,2.87283,1,500.0,47.48479338842975,0.0,1.0,,0.15,4.0,1,383.6400000001522,13.119813223180225,3.6300000000000003,"LINESTRING (-87.98394351355735 41.58674729809142, -87.98037186366246 41.544436834828204)"
2459,829,283,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1505.1299999999537,13.119813223180225,0.0,"LINESTRING (-88.15419215854702 41.539935721715096, -88.16609765819665 41.53093349548888)"
2460,829,457,1,3.05061,1,1000.0,50.14701369863013,0.0,1.0,,0.15,4.0,1,530.3300000000454,13.119813223180225,3.6500000000000004,"LINESTRING (-88.15419215854702 41.539935721715096, -88.16609765819665 41.49582481320664)"
2461,829,468,1,1.66609,1,2500.0,75.16195488721804,0.0,1.0,,0.15,4.0,1,283.62000000001717,13.119813223180225,1.33,"LINESTRING (-88.15419215854702 41.539935721715096, -88.18395590767109 41.53003327286626)"
2462,829,819,1,2.93815,1,3000.0,46.51424802110818,0.0,1.0,,0.15,4.0,1,1665.060000000165,13.119813223180225,3.7899999999999996,"LINESTRING (-88.15419215854702 41.539935721715096, -88.15895435840687 41.58314640760093)"
2463,829,834,1,2.928,1,7500.0,33.08474576271186,0.0,1.0,,0.15,4.0,1,1173.479999999996,13.119813223180225,5.3100000000000005,"LINESTRING (-88.15419215854702 41.539935721715096, -88.09704576022881 41.539935721715096)"
2464,830,284,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,339.9800000000396,13.119813223180225,0.0,"LINESTRING (-88.21133855686524 41.53813527646985, -88.22324405651487 41.52913305024364)"
2465,830,468,1,1.50659,1,2500.0,31.717684210526322,0.0,1.0,,0.15,4.0,1,443.1500000001397,13.119813223180225,2.8499999999999996,"LINESTRING (-88.21133855686524 41.53813527646985, -88.18395590767109 41.53003327286626)"
2466,830,820,1,3.05061,1,500.0,38.53402105263158,0.0,1.0,,0.15,4.0,1,96.31000000000495,13.119813223180225,4.75,"LINESTRING (-88.21133855686524 41.53813527646985, -88.2125291068302 41.58314640760093)"
2467,830,832,1,2.867,1,500.0,41.85401459854015,0.0,1.0,,0.15,4.0,1,54.469999999979336,13.119813223180225,4.11,"LINESTRING (-88.21133855686524 41.53813527646985, -88.21133855686524 41.49582481320664)"
2468,830,872,1,4.4979,1,3000.0,45.28087248322147,0.0,1.0,,0.15,4.0,1,30.490000000027067,13.119813223180225,5.96,"LINESTRING (-88.21133855686524 41.53813527646985, -88.29348650444767 41.514729488281695)"
2469,831,285,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,827.090000000062,13.119813223180225,0.0,"LINESTRING (-88.15300160858206 41.49762525845188, -88.16490710823169 41.48862303222567)"
2470,831,457,1,0.682,1,1000.0,56.833333333333336,0.0,1.0,,0.15,4.0,1,1163.0985045592606,13.119813223180225,0.72,"LINESTRING (-88.15300160858206 41.49762525845188, -88.16609765819665 41.49582481320664)"
2471,831,836,1,2.98962,1,1000.0,48.743804347826085,0.0,1.0,,0.15,4.0,1,659.0200000000405,13.119813223180225,3.68,"LINESTRING (-88.15300160858206 41.49762525845188, -88.09466466029889 41.49852548107451)"
2472,831,845,1,4.51647,1,1000.0,45.39165829145729,0.0,1.0,,0.15,4.0,1,324.2199999999939,13.119813223180225,5.97,"LINESTRING (-88.15300160858206 41.49762525845188, -88.17800315784628 41.43370945224576)"
2473,832,286,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,202.57000000002154,13.119813223180225,0.0,"LINESTRING (-88.21133855686524 41.49582481320664, -88.22324405651487 41.48682258698042)"
2474,832,459,1,1.27372,1,2000.0,60.17574803149606,0.0,1.0,,0.15,4.0,1,322.1499999999796,13.119813223180225,1.27,"LINESTRING (-88.21133855686524 41.49582481320664, -88.21848185665502 41.47782036075421)"
2475,832,830,1,2.867,1,500.0,41.85401459854015,0.0,1.0,,0.15,4.0,1,76.87000000000262,13.119813223180225,4.11,"LINESTRING (-88.21133855686524 41.49582481320664, -88.21133855686524 41.53813527646985)"
2476,832,872,1,4.39962,1,2000.0,41.967758346581874,0.0,1.0,,0.15,4.0,1,71.87000000007538,13.119813223180225,6.29,"LINESTRING (-88.21133855686524 41.49582481320664, -88.29348650444767 41.514729488281695)"
2477,833,287,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3088.2300000000105,13.119813223180225,0.0,"LINESTRING (-88.0398993619106 41.543536612205585, -88.05180486156023 41.53453438597937)"
2478,833,455,1,2.14543,1,3000.0,47.67622222222222,0.0,1.0,,0.15,4.0,1,949.120000000039,13.119813223180225,2.7,"LINESTRING (-88.0398993619106 41.543536612205585, -88.05061431159527 41.51292904303645)"
2479,833,823,1,2.92864,1,3000.0,42.753868613138685,0.0,1.0,,0.15,4.0,1,1806.4800000000469,13.119813223180225,4.11,"LINESTRING (-88.0398993619106 41.543536612205585, -88.04108991187556 41.58674729809142)"
2480,833,834,1,2.93815,1,10500.0,36.05092024539877,0.0,1.0,,0.15,4.0,1,1204.7200000000012,13.119813223180225,4.890000000000001,"LINESTRING (-88.0398993619106 41.543536612205585, -88.09704576022881 41.539935721715096)"
2481,833,838,1,3.05061,1,2000.0,40.58461197339246,0.0,1.0,,0.15,4.0,1,460.00999999997293,13.119813223180225,4.51,"LINESTRING (-88.0398993619106 41.543536612205585, -87.98037186366246 41.544436834828204)"
2482,834,288,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5003.6700000000055,13.119813223180225,0.0,"LINESTRING (-88.09704576022881 41.539935721715096, -88.10895125987844 41.53093349548888)"
2483,834,456,1,1.96908,1,5500.0,58.778507462686576,0.0,1.0,,0.15,4.0,1,1999.1900000000314,13.119813223180225,2.01,"LINESTRING (-88.09704576022881 41.539935721715096, -88.10776070991348 41.51202882041383)"
2484,834,824,1,3.05061,1,9000.0,36.53425149700599,0.0,1.0,,0.15,4.0,1,1851.3500000000713,13.119813223180225,5.01,"LINESTRING (-88.09704576022881 41.539935721715096, -88.09823631019377 41.58494685284617)"
2485,834,829,1,2.928,1,7500.0,33.08474576271186,0.0,1.0,,0.15,4.0,1,1073.9800000000105,13.119813223180225,5.3100000000000005,"LINESTRING (-88.09704576022881 41.539935721715096, -88.15419215854702 41.539935721715096)"
2486,834,833,1,2.93815,1,10500.0,36.05092024539877,0.0,1.0,,0.15,4.0,1,1089.3300000000017,13.119813223180225,4.890000000000001,"LINESTRING (-88.09704576022881 41.539935721715096, -88.0398993619106 41.543536612205585)"
2487,835,289,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1098.440000000075,13.119813223180225,0.0,"LINESTRING (-88.03751826198067 41.49852548107451, -88.0494237616303 41.489523254848294)"
2488,835,455,1,1.18441,1,3000.0,24.93494736842105,0.0,1.0,,0.15,4.0,1,770.5225214886523,13.119813223180225,2.8500000000000005,"LINESTRING (-88.03751826198067 41.49852548107451, -88.05061431159527 41.51292904303645)"
2489,835,836,1,2.928,1,6000.0,47.09919571045576,0.0,1.0,,0.15,4.0,1,438.4699999999939,13.119813223180225,3.73,"LINESTRING (-88.03751826198067 41.49852548107451, -88.09466466029889 41.49852548107451)"
2490,835,840,1,2.93371,1,3500.0,45.72015584415584,0.0,1.0,,0.15,4.0,1,275.2374785113643,13.119813223180225,3.8500000000000005,"LINESTRING (-88.03751826198067 41.49852548107451, -87.98037186366246 41.50122614894237)"
2491,835,846,1,4.37885,1,1500.0,37.748706896551724,0.0,1.0,,0.15,4.0,1,84.52000000000407,13.119813223180225,6.959999999999999,"LINESTRING (-88.03751826198067 41.49852548107451, -88.06490091117482 41.43731034273624)"
2492,836,290,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1482.020000000055,13.119813223180225,0.0,"LINESTRING (-88.09466466029889 41.49852548107451, -88.10657015994852 41.489523254848294)"
2493,836,456,1,1.13467,1,5500.0,28.249045643153526,0.0,1.0,,0.15,4.0,1,680.2100000000501,13.119813223180225,2.41,"LINESTRING (-88.09466466029889 41.49852548107451, -88.10776070991348 41.51202882041383)"
2494,836,831,1,2.98962,1,1000.0,48.743804347826085,0.0,1.0,,0.15,4.0,1,485.05000000004657,13.119813223180225,3.68,"LINESTRING (-88.09466466029889 41.49852548107451, -88.15300160858206 41.49762525845188)"
2495,836,835,1,2.928,1,6000.0,47.09919571045576,0.0,1.0,,0.15,4.0,1,339.65000000000873,13.119813223180225,3.73,"LINESTRING (-88.09466466029889 41.49852548107451, -88.03751826198067 41.49852548107451)"
2496,836,846,1,4.41945,1,2500.0,41.824447949526814,0.0,1.0,,0.15,4.0,1,102.46999999998661,13.119813223180225,6.340000000000001,"LINESTRING (-88.09466466029889 41.49852548107451, -88.06490091117482 41.43731034273624)"
2497,837,291,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,448.4200000000201,13.119813223180225,0.0,"LINESTRING (-87.92560656527417 41.54623728007345, -87.9375120649238 41.53723505384723)"
2498,837,827,1,2.86765,1,2500.0,44.807031249999994,0.0,1.0,,0.15,4.0,1,835.2661757633177,13.119813223180225,3.84,"LINESTRING (-87.92560656527417 41.54623728007345, -87.92679711523913 41.58854774333666)"
2499,837,838,1,2.80865,1,3000.0,44.46411609498681,0.0,1.0,,0.15,4.0,1,669.5900000000183,13.119813223180225,3.7900000000000005,"LINESTRING (-87.92560656527417 41.54623728007345, -87.98037186366246 41.544436834828204)"
2500,837,839,1,2.99149,1,2500.0,36.333886639676116,0.0,1.0,,0.15,4.0,1,55.560000000026776,13.119813223180225,4.9399999999999995,"LINESTRING (-87.92560656527417 41.54623728007345, -87.92322546534425 41.50212637156499)"
2501,837,842,1,3.05061,1,2000.0,50.702659279778395,0.0,1.0,,0.15,4.0,1,827.820000000167,13.119813223180225,3.6099999999999994,"LINESTRING (-87.92560656527417 41.54623728007345, -87.86607906702602 41.54713750269607)"
2502,838,292,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,485.37000000005355,13.119813223180225,0.0,"LINESTRING (-87.98037186366246 41.544436834828204, -87.99227736331208 41.53543460860199)"
2503,838,454,1,1.98695,1,3000.0,61.77046632124353,0.0,1.0,,0.15,4.0,1,422.8900000000649,13.119813223180225,1.9299999999999997,"LINESTRING (-87.98037186366246 41.544436834828204, -87.99227736331208 41.51652993352694)"
2504,838,828,1,2.87283,1,500.0,47.48479338842975,0.0,1.0,,0.15,4.0,1,539.302328795915,13.119813223180225,3.6300000000000003,"LINESTRING (-87.98037186366246 41.544436834828204, -87.98394351355735 41.58674729809142)"
2505,838,833,1,3.05061,1,2000.0,40.58461197339246,0.0,1.0,,0.15,4.0,1,647.7000000000189,13.119813223180225,4.51,"LINESTRING (-87.98037186366246 41.544436834828204, -88.0398993619106 41.543536612205585)"
2506,838,837,1,2.80865,1,3000.0,44.46411609498681,0.0,1.0,,0.15,4.0,1,685.4861757633553,13.119813223180225,3.7900000000000005,"LINESTRING (-87.98037186366246 41.544436834828204, -87.92560656527417 41.54623728007345)"
2507,839,293,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,370.47000000003754,13.119813223180225,0.0,"LINESTRING (-87.92322546534425 41.50212637156499, -87.93513096499387 41.493124145338776)"
2508,839,837,1,2.99149,1,2500.0,36.333886639676116,0.0,1.0,,0.15,4.0,1,99.629999999961,13.119813223180225,4.9399999999999995,"LINESTRING (-87.92322546534425 41.50212637156499, -87.92560656527417 41.54623728007345)"
2509,839,840,1,2.92864,1,2000.0,45.056,0.0,1.0,,0.15,4.0,1,639.3000000000538,13.119813223180225,3.9000000000000004,"LINESTRING (-87.92322546534425 41.50212637156499, -87.98037186366246 41.50122614894237)"
2510,839,844,1,2.93054,1,1500.0,44.51453164556962,0.0,1.0,,0.15,4.0,1,669.4799999999741,13.119813223180225,3.9500000000000006,"LINESTRING (-87.92322546534425 41.50212637156499, -87.86607906702602 41.503926816810235)"
2511,839,847,1,4.49955,1,2000.0,42.31551724137931,0.0,1.0,,0.15,4.0,1,58.50000000003638,13.119813223180225,6.38,"LINESTRING (-87.92322546534425 41.50212637156499, -87.9470364646435 41.438210565358865)"
2512,840,294,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,505.4100000000253,13.119813223180225,0.0,"LINESTRING (-87.98037186366246 41.50122614894237, -87.99227736331208 41.49222392271616)"
2513,840,454,1,1.20311,1,3000.0,29.463918367346935,0.0,1.0,,0.15,4.0,1,1063.3274785114554,13.119813223180225,2.45,"LINESTRING (-87.98037186366246 41.50122614894237, -87.99227736331208 41.51652993352694)"
2514,840,835,1,2.93371,1,3500.0,45.72015584415584,0.0,1.0,,0.15,4.0,1,481.17126828531036,13.119813223180225,3.8500000000000005,"LINESTRING (-87.98037186366246 41.50122614894237, -88.03751826198067 41.49852548107451)"
2515,840,839,1,2.92864,1,2000.0,45.056,0.0,1.0,,0.15,4.0,1,456.4399999999878,13.119813223180225,3.9000000000000004,"LINESTRING (-87.98037186366246 41.50122614894237, -87.92322546534425 41.50212637156499)"
2516,840,847,1,4.59893,1,2500.0,43.11496875,0.0,1.0,,0.15,4.0,1,126.86000000004424,13.119813223180225,6.3999999999999995,"LINESTRING (-87.98037186366246 41.50122614894237, -87.9470364646435 41.438210565358865)"
2517,841,295,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,670.6300000000556,13.119813223180225,0.0,"LINESTRING (-87.80893266870781 41.54713750269607, -87.82083816835744 41.53813527646985)"
2518,841,453,1,0.7446,1,500.0,30.186486486486487,0.0,1.0,,0.15,4.0,1,770.3000000000538,13.119813223180225,1.48,"LINESTRING (-87.80893266870781 41.54713750269607, -87.82083816835744 41.55343906105442)"
2519,841,663,1,3.05061,1,3500.0,43.999182692307684,0.0,1.0,,0.15,4.0,1,745.2500000000146,13.119813223180225,4.160000000000001,"LINESTRING (-87.80893266870781 41.54713750269607, -87.74940517045968 41.54803772531869)"
2520,841,842,1,2.928,1,3500.0,45.04615384615384,0.0,1.0,,0.15,4.0,1,1036.3408011826104,13.119813223180225,3.9000000000000004,"LINESTRING (-87.80893266870781 41.54713750269607, -87.86607906702602 41.54713750269607)"
2521,841,843,1,2.93371,1,500.0,42.11066985645933,0.0,1.0,,0.15,4.0,1,292.570000000007,13.119813223180225,4.18,"LINESTRING (-87.80893266870781 41.54713750269607, -87.80536101881293 41.503926816810235)"
2522,842,296,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,780.310000000034,13.119813223180225,0.0,"LINESTRING (-87.86607906702602 41.54713750269607, -87.87798456667565 41.53813527646985)"
2523,842,651,1,2.93371,1,2000.0,39.11613333333334,0.0,1.0,,0.15,4.0,1,900.939999999995,13.119813223180225,4.5,"LINESTRING (-87.86607906702602 41.54713750269607, -87.86965071692092 41.5903481885819)"
2524,842,837,1,3.05061,1,2000.0,50.702659279778395,0.0,1.0,,0.15,4.0,1,887.9200000000128,13.119813223180225,3.6099999999999994,"LINESTRING (-87.86607906702602 41.54713750269607, -87.92560656527417 41.54623728007345)"
2525,842,841,1,2.928,1,3500.0,45.04615384615384,0.0,1.0,,0.15,4.0,1,1153.4200000000783,13.119813223180225,3.9000000000000004,"LINESTRING (-87.86607906702602 41.54713750269607, -87.80893266870781 41.54713750269607)"
2526,842,844,1,2.928,1,1500.0,45.04615384615384,0.0,1.0,,0.15,4.0,1,466.94000000014057,13.119813223180225,3.9000000000000004,"LINESTRING (-87.86607906702602 41.54713750269607, -87.86607906702602 41.503926816810235)"
2527,843,297,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,640.7199999999866,13.119813223180225,0.0,"LINESTRING (-87.80536101881293 41.503926816810235, -87.81726651846256 41.49492459058402)"
2528,843,665,1,2.928,1,2000.0,47.09919571045576,0.0,1.0,,0.15,4.0,1,1142.6411022906032,13.119813223180225,3.73,"LINESTRING (-87.80536101881293 41.503926816810235, -87.74821462049471 41.503926816810235)"
2529,843,841,1,2.93371,1,500.0,42.11066985645933,0.0,1.0,,0.15,4.0,1,309.0308011826346,13.119813223180225,4.18,"LINESTRING (-87.80536101881293 41.503926816810235, -87.80893266870781 41.54713750269607)"
2530,843,844,1,3.111,1,3000.0,43.92000000000001,0.0,1.0,,0.15,4.0,1,420.94919881741953,13.119813223180225,4.249999999999999,"LINESTRING (-87.80536101881293 41.503926816810235, -87.86607906702602 41.503926816810235)"
2531,843,848,1,4.575,1,2000.0,42.55813953488372,0.0,1.0,,0.15,4.0,1,44.95999999999913,13.119813223180225,6.45,"LINESTRING (-87.80536101881293 41.503926816810235, -87.83036256807715 41.439110787981484)"
2532,844,298,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,473.6500000001033,13.119813223180225,0.0,"LINESTRING (-87.86607906702602 41.503926816810235, -87.87798456667565 41.49492459058402)"
2533,844,839,1,2.93054,1,1500.0,44.51453164556962,0.0,1.0,,0.15,4.0,1,588.2200000000594,13.119813223180225,3.9500000000000006,"LINESTRING (-87.86607906702602 41.503926816810235, -87.92322546534425 41.50212637156499)"
2534,844,842,1,2.928,1,1500.0,45.04615384615384,0.0,1.0,,0.15,4.0,1,633.8491988174355,13.119813223180225,3.9000000000000004,"LINESTRING (-87.86607906702602 41.503926816810235, -87.86607906702602 41.54713750269607)"
2535,844,843,1,3.111,1,3000.0,43.92000000000001,0.0,1.0,,0.15,4.0,1,524.9587266775343,13.119813223180225,4.249999999999999,"LINESTRING (-87.86607906702602 41.503926816810235, -87.80536101881293 41.503926816810235)"
2536,844,848,1,4.758,1,3500.0,47.580000000000005,0.0,1.0,,0.15,4.0,1,196.32127332249365,13.119813223180225,5.999999999999999,"LINESTRING (-87.86607906702602 41.503926816810235, -87.83036256807715 41.439110787981484)"
2537,845,299,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,813.2399999999689,13.119813223180225,0.0,"LINESTRING (-88.17800315784628 41.43370945224576, -88.1899086574959 41.42470722601954)"
2538,845,459,1,3.63808,1,2000.0,28.275233160621763,0.0,1.0,,0.15,4.0,1,36.47000000000844,13.119813223180225,7.719999999999999,"LINESTRING (-88.17800315784628 41.43370945224576, -88.21848185665502 41.47782036075421)"
2539,845,467,1,2.20446,1,2500.0,63.28593301435407,0.0,1.0,,0.15,4.0,1,309.80149544085725,13.119813223180225,2.09,"LINESTRING (-88.17800315784628 41.43370945224576, -88.18871810753095 41.402201660454)"
2540,845,831,1,4.51647,1,1000.0,45.39165829145729,0.0,1.0,,0.15,4.0,1,467.89793483247195,13.119813223180225,5.97,"LINESTRING (-88.17800315784628 41.43370945224576, -88.15300160858206 41.49762525845188)"
2541,845,846,1,5.80013,1,2500.0,44.27580152671756,0.0,1.0,,0.15,4.0,1,60.99000000002707,13.119813223180225,7.86,"LINESTRING (-88.17800315784628 41.43370945224576, -88.06490091117482 41.43731034273624)"
2542,845,875,1,5.9808,1,3000.0,50.25882352941177,0.0,1.0,,0.15,4.0,1,220.23000000002503,13.119813223180225,7.14,"LINESTRING (-88.17800315784628 41.43370945224576, -88.29467705441263 41.43100878437789)"
2543,846,300,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,223.02000000001863,13.119813223180225,0.0,"LINESTRING (-88.06490091117482 41.43731034273624, -88.07680641082445 41.428308116510024)"
2544,846,835,1,4.37885,1,1500.0,37.748706896551724,0.0,1.0,,0.15,4.0,1,187.66000000001077,13.119813223180225,6.959999999999999,"LINESTRING (-88.06490091117482 41.43731034273624, -88.03751826198067 41.49852548107451)"
2545,846,836,1,4.41945,1,2500.0,41.824447949526814,0.0,1.0,,0.15,4.0,1,251.66000000004715,13.119813223180225,6.340000000000001,"LINESTRING (-88.06490091117482 41.43731034273624, -88.09466466029889 41.49852548107451)"
2546,846,845,1,5.80013,1,2500.0,44.27580152671756,0.0,1.0,,0.15,4.0,1,80.10000000000582,13.119813223180225,7.86,"LINESTRING (-88.06490091117482 41.43731034273624, -88.17800315784628 41.43370945224576)"
2547,846,847,1,6.03931,1,3500.0,47.24362451108214,0.0,1.0,,0.15,4.0,1,73.59000000004744,13.119813223180225,7.67,"LINESTRING (-88.06490091117482 41.43731034273624, -87.9470364646435 41.438210565358865)"
2548,846,856,1,5.91983,1,1500.0,47.23268617021277,0.0,1.0,,0.15,4.0,1,84.34999999999854,13.119813223180225,7.52,"LINESTRING (-88.06490091117482 41.43731034273624, -88.06132926127992 41.34998874834195)"
2549,847,301,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,268.4300000000585,13.119813223180225,0.0,"LINESTRING (-87.9470364646435 41.438210565358865, -87.95894196429313 41.42920833913265)"
2550,847,839,1,4.49955,1,2000.0,42.31551724137931,0.0,1.0,,0.15,4.0,1,113.36000000000786,13.119813223180225,6.38,"LINESTRING (-87.9470364646435 41.438210565358865, -87.92322546534425 41.50212637156499)"
2551,847,840,1,4.59893,1,2500.0,43.11496875,0.0,1.0,,0.15,4.0,1,304.7600000000675,13.119813223180225,6.3999999999999995,"LINESTRING (-87.9470364646435 41.438210565358865, -87.98037186366246 41.50122614894237)"
2552,847,846,1,6.03931,1,3500.0,47.24362451108214,0.0,1.0,,0.15,4.0,1,72.5000000000291,13.119813223180225,7.67,"LINESTRING (-87.9470364646435 41.438210565358865, -88.06490091117482 41.43731034273624)"
2553,847,848,1,5.97831,1,5000.0,47.07330708661417,0.0,1.0,,0.15,4.0,1,159.06000000000495,13.119813223180225,7.62,"LINESTRING (-87.9470364646435 41.438210565358865, -87.83036256807715 41.439110787981484)"
2554,847,857,1,5.79628,1,3500.0,41.95136308805791,0.0,1.0,,0.15,4.0,1,55.920000000034634,13.119813223180225,8.289999999999997,"LINESTRING (-87.9470364646435 41.438210565358865, -87.94465536471357 41.35268941620981)"
2555,848,302,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,104.3999999999869,13.119813223180225,0.0,"LINESTRING (-87.83036256807715 41.439110787981484, -87.84226806772678 41.43010856175527)"
2556,848,447,1,3.81335,1,4000.0,40.9304114490161,0.0,1.0,,0.15,4.0,1,341.0388977094699,13.119813223180225,5.59,"LINESTRING (-87.83036256807715 41.439110787981484, -87.75654847024946 41.43190900700051)"
2557,848,843,1,4.575,1,2000.0,42.55813953488372,0.0,1.0,,0.15,4.0,1,102.82237561301008,13.119813223180225,6.45,"LINESTRING (-87.83036256807715 41.439110787981484, -87.80536101881293 41.503926816810235)"
2558,848,844,1,4.758,1,3500.0,47.580000000000005,0.0,1.0,,0.15,4.0,1,355.98000000007596,13.119813223180225,5.999999999999999,"LINESTRING (-87.83036256807715 41.439110787981484, -87.86607906702602 41.503926816810235)"
2559,848,847,1,5.97831,1,5000.0,47.07330708661417,0.0,1.0,,0.15,4.0,1,96.69000000001688,13.119813223180225,7.62,"LINESTRING (-87.83036256807715 41.439110787981484, -87.9470364646435 41.438210565358865)"
2560,848,858,1,5.67333,1,3000.0,46.95169655172414,0.0,1.0,,0.15,4.0,1,115.57000000000698,13.119813223180225,7.249999999999999,"LINESTRING (-87.83036256807715 41.439110787981484, -87.82917201811219 41.35539008407768)"
2561,849,303,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1473.5100000000166,13.119813223180225,0.0,"LINESTRING (-87.71606977144071 41.44091123322673, -87.72797527109034 41.43190900700051)"
2562,849,447,1,2.16185,1,4000.0,69.36417112299465,0.0,1.0,,0.15,4.0,1,772.9937343619968,13.119813223180225,1.8699999999999999,"LINESTRING (-87.71606977144071 41.44091123322673, -87.75654847024946 41.43190900700051)"
2563,849,664,1,4.45801,1,5500.0,45.48989795918367,0.0,1.0,,0.15,4.0,1,839.832154005504,13.119813223180225,5.88,"LINESTRING (-87.71606977144071 41.44091123322673, -87.6910682221765 41.503926816810235)"
2564,849,665,1,4.57663,1,1000.0,42.3762037037037,0.0,1.0,,0.15,4.0,1,322.4141116324972,13.119813223180225,6.4799999999999995,"LINESTRING (-87.71606977144071 41.44091123322673, -87.74821462049471 41.503926816810235)"
2565,849,851,1,4.55258,1,2000.0,38.310631136044876,0.0,1.0,,0.15,4.0,1,95.68127332248696,13.119813223180225,7.130000000000001,"LINESTRING (-87.71606977144071 41.44091123322673, -87.63154072392835 41.46161635354702)"
2566,849,853,1,4.514,1,2500.0,41.99069767441861,0.0,1.0,,0.15,4.0,1,212.68000000003667,13.119813223180225,6.449999999999999,"LINESTRING (-87.71606977144071 41.44091123322673, -87.63273127389333 41.41930589028381)"
2567,849,859,1,5.73692,1,5500.0,46.768369565217384,0.0,1.0,,0.15,4.0,1,57.80000000002474,13.119813223180225,7.36,"LINESTRING (-87.71606977144071 41.44091123322673, -87.71249812154582 41.3562903067003)"
2568,850,304,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,333.0900000000256,13.119813223180225,0.0,"LINESTRING (-87.5755848755751 41.4607161309244, -87.58749037522473 41.45171390469819)"
2569,850,668,1,2.989,1,4500.0,46.703125,0.0,1.0,,0.15,4.0,1,1541.4300000001167,13.119813223180225,3.84,"LINESTRING (-87.5755848755751 41.4607161309244, -87.5755848755751 41.504827039432854)"
2570,850,851,1,2.86765,1,3500.0,35.845625,0.0,1.0,,0.15,4.0,1,267.0699999999997,13.119813223180225,4.8,"LINESTRING (-87.5755848755751 41.4607161309244, -87.63154072392835 41.46161635354702)"
2571,850,852,1,2.80666,1,2500.0,45.885449591280654,0.0,1.0,,0.15,4.0,1,123.18000000000029,13.119813223180225,3.67,"LINESTRING (-87.5755848755751 41.4607161309244, -87.57439432561014 41.41930589028381)"
2572,850,854,1,2.67358,1,2500.0,47.459999999999994,0.0,1.0,,0.15,4.0,1,417.14000000007945,13.119813223180225,3.3800000000000003,"LINESTRING (-87.5755848755751 41.4607161309244, -87.52915342694156 41.44271167847197)"
2573,851,305,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,737.7999999999593,13.119813223180225,0.0,"LINESTRING (-87.63154072392835 41.46161635354702, -87.64344622357798 41.45261412732081)"
2574,851,669,1,2.93054,1,5500.0,38.05896103896104,0.0,1.0,,0.15,4.0,1,1061.0600000000268,13.119813223180225,4.620000000000001,"LINESTRING (-87.63154072392835 41.46161635354702, -87.63392182385829 41.504827039432854)"
